Cost Center,Budget Orgn,Budget Unit,Account,Account Title,Fund,Fund Title,Budget Organization Number,Budget Organization Name,Budget Term,Budget Year,Cost Center Name,Amount
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,233.0,PFMLI,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,392.04
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,233.0,PFMLI,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,3592.65
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,30258.76
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,20935.9
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,53113.92
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,37203.02
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,1000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,321.0,CLEAN SERVICES,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,2130.02
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,321.0,CLEAN SERVICES,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,321.0,CLEAN SERVICES,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,3500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,321.0,CLEAN SERVICES,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,3500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,4427.38
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,11662.56
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,21200.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,21200.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,324.0,RENTALS,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,69.95
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,324.0,RENTALS,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,324.0,RENTALS,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,324.0,RENTALS,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,325.0,ELECTRICITY,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,30965.09
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,325.0,ELECTRICITY,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,39669.69
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,325.0,ELECTRICITY,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,33400.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,325.0,ELECTRICITY,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,40000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,326.0,FUEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,52713.3
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,326.0,FUEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,44255.99
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,326.0,FUEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,52500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,326.0,FUEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,52500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,327.0,WATER & SEWAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,11235.5
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,327.0,WATER & SEWAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,13255.11
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,327.0,WATER & SEWAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,14000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,327.0,WATER & SEWAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,25000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,328.0,GARBAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,4298.79
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,328.0,GARBAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,12860.51
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,328.0,GARBAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,8600.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,328.0,GARBAGE,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,13000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,329.0,OTHER PROPERTY SRV,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,329.0,OTHER PROPERTY SRV,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,329.0,OTHER PROPERTY SRV,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,8300.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,329.0,OTHER PROPERTY SRV,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,8300.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,340.0,TRAVEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,19.04
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,340.0,TRAVEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,340.0,TRAVEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,340.0,TRAVEL,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,359.0,OTHER COMM SRVS,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,1171.76
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,359.0,OTHER COMM SRVS,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,1174.88
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,359.0,OTHER COMM SRVS,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,1800.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,359.0,OTHER COMM SRVS,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,1800.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,11140.05
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,14024.21
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,500.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,10933.21
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,19543.78
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,15000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,15000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,152.65
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,2000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,2000.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,542.0,REPL EQUIP,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,542.0,REPL EQUIP,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,3565.35
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,542.0,REPL EQUIP,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,542.0,REPL EQUIP,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,640.0,DUES AND FEES,100,GENERAL FUND,1002542125000000,BUILDINGS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,640.0,DUES AND FEES,100,GENERAL FUND,1002542125000000,BUILDINGS,2021-2022 Actual,2021-01-01,Grade School,391.52
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,640.0,DUES AND FEES,100,GENERAL FUND,1002542125000000,BUILDINGS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002542125000000 - BUILDINGS,100-2542-125-000,640.0,DUES AND FEES,100,GENERAL FUND,1002542125000000,BUILDINGS,2023-2024 Proposed,2023-01-01,Grade School,800.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002543125000000,GROUNDS,2020-2021 Actual,2020-01-01,Grade School,27393.6
125.0,1002543125000000 - GROUNDS,100-2543-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002543125000000,GROUNDS,2021-2022 Actual,2021-01-01,Grade School,17774.36
125.0,1002543125000000 - GROUNDS,100-2543-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002543125000000,GROUNDS,2022-2023 Budget,2022-01-01,Grade School,37100.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1002543125000000,GROUNDS,2023-2024 Proposed,2023-01-01,Grade School,20000.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,324.0,RENTALS,100,GENERAL FUND,1002543125000000,GROUNDS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,324.0,RENTALS,100,GENERAL FUND,1002543125000000,GROUNDS,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,324.0,RENTALS,100,GENERAL FUND,1002543125000000,GROUNDS,2022-2023 Budget,2022-01-01,Grade School,500.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,324.0,RENTALS,100,GENERAL FUND,1002543125000000,GROUNDS,2023-2024 Proposed,2023-01-01,Grade School,500.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002543125000000,GROUNDS,2020-2021 Actual,2020-01-01,Grade School,52.49
125.0,1002543125000000 - GROUNDS,100-2543-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002543125000000,GROUNDS,2021-2022 Actual,2021-01-01,Grade School,54.51
125.0,1002543125000000 - GROUNDS,100-2543-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002543125000000,GROUNDS,2022-2023 Budget,2022-01-01,Grade School,500.0
125.0,1002543125000000 - GROUNDS,100-2543-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002543125000000,GROUNDS,2023-2024 Proposed,2023-01-01,Grade School,500.0
125.0,1002552125000000 - STUDENT TRANSP,100-2552-125-000,331.0,REIMBUR STUDENT TRANS,100,GENERAL FUND,1002552125000000,STUDENT TRANSP,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002552125000000 - STUDENT TRANSP,100-2552-125-000,331.0,REIMBUR STUDENT TRANS,100,GENERAL FUND,1002552125000000,STUDENT TRANSP,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,1002552125000000 - STUDENT TRANSP,100-2552-125-000,331.0,REIMBUR STUDENT TRANS,100,GENERAL FUND,1002552125000000,STUDENT TRANSP,2022-2023 Budget,2022-01-01,Grade School,4300.0
125.0,1002552125000000 - STUDENT TRANSP,100-2552-125-000,331.0,REIMBUR STUDENT TRANS,100,GENERAL FUND,1002552125000000,STUDENT TRANSP,2023-2024 Proposed,2023-01-01,Grade School,4300.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,652.13
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,28.7
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,39.14
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,38.09
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,53.22
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,41.8
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,231.0,WRKRS COMP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,231.0,WRKRS COMP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,2.54
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,231.0,WRKRS COMP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,231.0,WRKRS COMP,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,473.68
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002574125000000,PRINTING/GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002574125000000,PRINTING/GS,2021-2022 Actual,2021-01-01,Grade School,316.77
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002574125000000,PRINTING/GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,1002574125000000 - PRINTING/GS,100-2574-125-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002574125000000,PRINTING/GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,1002669125000000 - TECH SRV,100-2669-125-000,351.0,TELEPHONE,100,GENERAL FUND,1002669125000000,TECH SRV,2020-2021 Actual,2020-01-01,Grade School,5556.64
125.0,1002669125000000 - TECH SRV,100-2669-125-000,351.0,TELEPHONE,100,GENERAL FUND,1002669125000000,TECH SRV,2021-2022 Actual,2021-01-01,Grade School,4324.98
125.0,1002669125000000 - TECH SRV,100-2669-125-000,351.0,TELEPHONE,100,GENERAL FUND,1002669125000000,TECH SRV,2022-2023 Budget,2022-01-01,Grade School,5400.0
125.0,1002669125000000 - TECH SRV,100-2669-125-000,351.0,TELEPHONE,100,GENERAL FUND,1002669125000000,TECH SRV,2023-2024 Proposed,2023-01-01,Grade School,5400.0
125.0,1002669125000000 - TECH SRV,100-2669-125-000,359.0,OTHER COMM SRVS,100,GENERAL FUND,1002669125000000,TECH SRV,2020-2021 Actual,2020-01-01,Grade School,15050.36
125.0,1002669125000000 - TECH SRV,100-2669-125-000,359.0,OTHER COMM SRVS,100,GENERAL FUND,1002669125000000,TECH SRV,2021-2022 Actual,2021-01-01,Grade School,5052.52
125.0,1002669125000000 - TECH SRV,100-2669-125-000,359.0,OTHER COMM SRVS,100,GENERAL FUND,1002669125000000,TECH SRV,2022-2023 Budget,2022-01-01,Grade School,15000.0
